Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-03-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
El Salvador,SLV,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.44948903,49.45961658,49.50407121,49.58295258,49.66515571,49.74628134,49.82537542,49.89857244,49.96182387,50.01639782,50.0235142,49.99166669,49.96228386,49.93531911,49.91060602,49.88200162,49.84316841,49.78846284,49.71305793,49.61291808,49.47367394,49.27332946,49.08378523,48.94078061,48.82183355,48.74513944,48.69079108,48.64939217,48.6235214,48.57932107,48.5310067,48.50836924,48.49272523,48.46146866,48.41292119,48.36469535,48.31768769,48.27478615,48.23631205,48.20000567,48.16339128,48.12530529,48.08402544,48.03632877,47.98170207,47.92031623,47.85395023,47.81726273,47.81141507,47.80670043,47.8027273,47.79843871,47.79368408,47.78724666,47.77747931,47.76190783,47.73844054,47.70793154,47.67552501,47.65024839,47.63321362,47.61818938,47.60650856,
San Marino,SMR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.61069684,50.63856559,50.68341337,50.7206175,50.7385088,50.81340821,50.88128269,50.91305076,50.93215242,50.96451665,51.0429853,51.0322864,50.84253028,50.67332983,50.58902207,50.51759834,50.42162698,50.29782248,50.15628757,50.03082468,49.95315282,49.89812928,49.84406531,49.77017248,49.67867487,49.59309384,49.43278249,49.2044391,49.04622482,48.9847827,48.97112225,48.94070506,48.91633065,48.86067574,48.73446097,48.64984329,48.63086982,48.64822629,48.72869947,48.84108468,48.91324609,48.94091824,48.93632236,48.94234467,48.96710549,49.00366002,49.04703094,49.0550507,49.02931596,49.00994881,48.94330549,48.71826435,48.58143185,48.62851134,48.64176825,48.63866548,48.62859845,48.63753817,48.67666003,48.71554801,48.70467845,48.6560972,48.6631016,
Somalia,SOM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.78437555,49.79597116,49.80711764,49.8179339,49.8284955,49.83913235,49.84949302,49.85962283,49.8695795,49.87937463,49.88902108,49.89855669,49.90776424,49.91686423,49.92485136,49.93185187,49.9390255,49.94748854,49.95509348,49.96268128,49.97243825,49.98331912,49.9947999,50.00617825,50.01816606,50.03056267,50.04335913,50.05648223,50.01842758,49.94654161,49.89638662,49.84102965,49.79775646,49.80315612,49.83166251,49.85850646,49.88315747,49.90811724,49.93282745,49.95590066,49.97773883,49.99840697,50.01775031,50.03510352,50.05004273,50.06402802,50.07659268,50.08660659,50.09509064,50.10479507,50.11041729,50.11396976,50.11881521,50.12243936,50.12522508,50.12678814,50.12692713,50.1264883,50.12713569,50.12968282,50.13281114,50.13382199,50.13460142,
Serbia,SRB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.71217703,47.77300117,47.87596343,47.93899931,47.99712164,48.04999689,48.09771819,48.13892049,48.174061,48.20375139,48.22891617,48.25025615,48.27410582,48.30523234,48.33830483,48.37078582,48.40513185,48.43819581,48.46743967,48.4933211,48.51115017,48.51623076,48.5134663,48.51064176,48.50937404,48.50731206,48.50479323,48.5029137,48.50160241,48.50028397,48.49656258,48.47764869,48.45496357,48.44223459,48.42826512,48.41284556,48.39564813,48.37506604,48.34627887,48.30872701,48.27416988,48.24852077,48.22599028,48.21446389,48.20971095,48.19726715,48.17642344,48.14934545,48.12359361,48.0980313,48.07153306,48.04813541,48.02754451,48.00735488,47.98963674,47.97622075,47.96493876,47.9586276,47.95681035,47.95211656,47.93827947,47.92682898,47.93091057,
Sub-Saharan Africa (excluding high income),SSA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70096575,49.69388395,49.68846029,49.68544293,49.68197699,49.67894397,49.67700448,49.67427002,49.67094128,49.66860642,49.66572967,49.67189704,49.68673679,49.70326232,49.72318882,49.74255369,49.75593077,49.76579182,49.77007532,49.77335739,49.8024216,49.81136024,49.77702241,49.72740301,49.66738649,49.60073397,49.56993471,49.57957478,49.58154614,49.58444521,49.59232628,49.59971507,49.59037349,49.56556682,49.54487913,49.52455263,49.50115821,49.49329078,49.50005434,49.50603516,49.51751615,49.53215788,49.54814224,49.56707273,49.58620429,49.6038467,49.62200467,49.64100086,49.65838065,49.67310737,49.68752309,49.70215083,49.71597682,49.72999912,49.74512699,49.76576494,49.77877036,49.78604202,49.79736391,49.80704826,49.81592706,49.82304397,49.82953303,
South Sudan,SSD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.68783144,49.57759585,49.47808854,49.35245524,49.24575088,49.15187004,48.98441437,48.78854684,48.61222206,48.44195389,48.27639338,48.18694492,48.16791569,48.20010925,48.28240405,48.36683853,48.45028967,48.5312906,48.60478624,48.67330175,48.73790915,48.79763365,48.8518397,48.88708398,48.89541453,48.8932276,48.89451906,48.82687494,48.75468314,48.73669588,48.70886418,48.68263688,48.60714279,48.48394993,48.46366703,48.49324091,48.4777624,48.47293364,48.4232124,48.41707342,48.50748392,48.59939845,48.68785989,48.77714514,48.86701294,48.95316949,49.03552729,49.11165274,49.18101862,49.24307312,49.30601614,49.36302176,49.4075561,49.44558502,49.45523542,49.45549516,49.45675104,49.44147366,49.43781,49.45736206,49.48104543,49.50176177,49.52310806,
Sub-Saharan Africa,SSF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70094481,49.69388325,49.68847691,49.68547682,49.68202517,49.67900631,49.67708107,49.6743606,49.67104518,49.66872218,49.66585586,49.67203263,49.68688467,49.70341252,49.7233326,49.74269129,49.756062,49.7659063,49.77017151,49.77344503,49.80249611,49.81142342,49.7770804,49.72745805,49.66744046,49.60078783,49.56998306,49.57961331,49.58158631,49.58449507,49.59238179,49.59977652,49.59044004,49.56563937,49.54494968,49.52460919,49.50119831,49.49334305,49.50012894,49.50611782,49.51760829,49.53225752,49.54824887,49.567185,49.58632688,49.60397887,49.62214798,49.64115318,49.65854552,49.67328234,49.68771391,49.70234829,49.7161867,49.73022057,49.74535525,49.7659982,49.77900676,49.78628167,49.79760588,49.80729294,49.8161715,49.82328493,49.82981194,
Small states,SST,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.64918893,48.69631593,48.74219715,48.78558723,48.82201599,48.85050328,48.87350503,48.91003306,48.95909945,49.00520611,49.0578055,49.12137392,49.18893861,49.25803514,49.31950074,49.38046974,49.44625236,49.50865037,49.56977906,49.63691984,49.69940792,49.74334975,49.77484569,49.80164157,49.82901097,49.85576935,49.87220102,49.88143518,49.89197905,49.90538708,49.92222629,49.93232049,49.93504466,49.94083999,49.94993686,49.95940764,49.96917758,49.98469027,50.00942659,50.03939346,50.07428371,50.112613,50.15166819,50.19922159,50.25194909,50.36644734,50.61093561,50.90970824,51.17020875,51.33601913,51.38878715,51.41426218,51.46836781,51.54945164,51.67979429,51.84389994,51.97432705,52.02785327,52.02395032,51.96284302,51.8625383,51.79257022,51.75483994,
Sao Tome and Principe,STP,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,56.31558835,56.02794556,55.4027618,54.81841985,54.28498986,53.794786,53.33278212,52.89679735,52.48932953,52.10823177,51.82707552,51.65097317,51.48759819,51.31923562,51.16464146,51.04199356,50.94007584,50.85327634,50.77866154,50.69198143,50.56784281,50.39830594,50.24125393,50.12372138,50.01196207,49.92542704,49.87335499,49.83693217,49.80395239,49.76627357,49.71705874,49.69208021,49.69995543,49.71368835,49.72984556,49.74563599,49.76516114,49.78497123,49.80184563,49.81947422,49.83508914,49.84411109,49.85684826,49.86992885,49.87793046,49.88248392,49.88143008,49.88136242,49.88391071,49.88547561,49.88415377,49.8962611,49.91101704,49.91768039,49.92177096,49.92442473,49.92767505,49.92645504,49.92192823,49.91775358,49.9046382,49.88861847,49.87553875,
Suriname,SUR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.14418993,50.1487576,50.19927781,50.28964494,50.35289795,50.39103744,50.42903337,50.47348816,50.52550441,50.58130995,50.6377692,50.68949508,50.66674381,50.57515057,50.48806268,50.40457799,50.32153143,50.23716337,50.15253283,50.06359941,50.00186611,49.97565576,49.95335129,49.93397626,49.91701885,49.90223958,49.88505806,49.86506815,49.84719214,49.83372514,49.82362461,49.8142944,49.80465817,49.79603433,49.78876938,49.83958204,49.94164485,50.03411447,50.12116973,50.20299368,50.28100326,50.35679553,50.42891786,50.49346937,50.49669782,50.44554647,50.39739628,50.35230876,50.30977379,50.26972872,50.22945356,50.18799376,50.14844717,50.11144664,50.07635839,50.04439811,50.00524548,49.95855735,49.9130054,49.88114296,49.85561678,49.81965301,49.77428645,
Slovak Republic,SVK,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.38855386,49.44100192,49.46392696,49.46328032,49.46122393,49.46484608,49.45979322,49.44087239,49.42194512,49.39398547,49.36379955,49.34156913,49.32066813,49.29947262,49.28138635,49.26172547,49.24556164,49.23312236,49.21367794,49.19014871,49.1673809,49.13858863,49.1063351,49.076132,49.0427936,49.01148745,48.98354933,48.95221733,48.9158278,48.87647904,48.83647688,48.80224824,48.77164605,48.74462101,48.7219158,48.69952264,48.67971847,48.66094316,48.63797437,48.61080411,48.58448227,48.57432108,48.57726383,48.57950021,48.58683767,48.59710556,48.60576114,48.6147135,48.62370848,48.63954339,48.65859317,48.67756373,48.69911595,48.7152197,48.72782319,48.74737392,48.77180986,48.79309676,48.81273127,48.82836651,48.83318266,48.82653385,48.86265554,
Slovenia,SVN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.44590893,47.49941746,47.57242298,47.65010867,47.72337982,47.79008454,47.8556015,47.92066219,47.9850775,48.04697694,48.10301122,48.13973141,48.15616579,48.17031159,48.18725867,48.20433627,48.21948544,48.2367571,48.25522832,48.27344867,48.29004454,48.29887493,48.29850889,48.29075889,48.27999615,48.27166766,48.26541808,48.25799201,48.24833519,48.23854397,48.22766492,48.24120249,48.28467263,48.33204046,48.37949654,48.42770802,48.47415464,48.51886696,48.56461291,48.60942243,48.65010464,48.68571648,48.73495728,48.80534993,48.88066541,48.96302733,49.0483569,49.13032583,49.21414746,49.30596633,49.40059408,49.45810919,49.48399356,49.50790736,49.53186079,49.60622088,49.72493086,49.84197424,49.95892539,50.07674283,50.19722418,50.25794915,50.26851032,
Sweden,SWE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.89863064,49.90513925,49.91160724,49.91791489,49.92530379,49.93144443,49.9360036,49.93865003,49.9393029,49.93473443,49.92340274,49.90359581,49.87696047,49.84543834,49.80848645,49.76938158,49.7278827,49.68317927,49.63712818,49.59246184,49.55333784,49.52057163,49.49172871,49.46614089,49.44442254,49.42774734,49.41432805,49.40235795,49.39611865,49.39603635,49.39813341,49.40044828,49.40297018,49.40675921,49.40848012,49.40767228,49.40779653,49.40993105,49.4143091,49.42459359,49.44233728,49.46676021,49.49675174,49.52654163,49.55654894,49.58788025,49.62177306,49.66302833,49.70842226,49.75432227,49.80189686,49.85083531,49.90310263,49.95820263,50.01271094,50.06798927,50.12406417,50.18020141,50.23475989,50.28637732,50.33332629,50.37226654,50.39757437,
Eswatini,SWZ,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.39088288,48.34249839,48.29091312,48.24302419,48.20952577,48.19644775,48.19548665,48.16057104,48.07183144,47.96344635,47.85453806,47.74803094,47.64690532,47.55527724,47.47464741,47.40734199,47.35782376,47.35879394,47.40716412,47.46041641,47.50987363,47.49955372,47.49187865,47.5418189,47.59287941,47.69219818,47.81661302,47.9194484,48.03155454,48.12507264,48.20300909,48.28618699,48.35861711,48.40940961,48.40925748,48.40353072,48.42792683,48.33487091,48.22127467,48.20153775,48.18747477,48.17264518,48.15090088,48.13311711,48.12491321,48.12116214,48.11312614,48.10112102,48.1762045,48.34411984,48.50952797,48.65949984,48.80209889,48.93711007,49.06192128,49.17817231,49.28727974,49.38813087,49.48208764,49.57203793,49.62635147,49.63896631,49.61154061,
Sint Maarten (Dutch part),SXM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.54346183,48.09556787,48.56512141,48.89399598,49.14720546,49.36313386,49.54756124,49.71602434,49.85057901,49.97411562,50.06389776,50.11876485,50.12455024,50.01290323,49.81953802,49.67437682,49.54321117,49.45930004,49.39170507,49.33287125,49.28530589,49.29191412,49.3965876,49.49456897,49.54217695,49.56986991,49.58218616,49.59589194,49.60023199,49.59155364,49.58879512,49.58752515,49.56133355,49.51450209,49.45013392,49.3733384,49.29003502,49.18736977,49.0809833,48.96152093,48.82744596,48.72208151,48.61647151,48.49564401,48.36133915,48.2091827,48.0495395,47.89021658,47.71382795,47.53227726,47.35424108,47.26950674,49.66276786,52.04392923,52.3657289,52.62280811,52.8708944,52.88780651,52.93518913,53.16193578,53.36649779,53.52163844,53.53480475,
Seychelles,SYC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.58648968,49.69006153,49.77873646,49.86946306,49.9436446,50.01766307,50.09333658,50.16725056,50.23741507,50.30132962,50.35767484,50.42015298,50.50480264,50.54404633,50.53588501,50.52426037,50.50738972,50.42586201,50.33761606,50.30156815,50.26037678,50.20627939,50.14826522,50.09048894,50.03118225,49.97125293,49.90998902,49.84687287,49.86706905,49.94668979,50.00492562,50.06271427,50.1028764,50.12732749,50.09072936,49.9672175,49.81866314,49.91310711,50.10300783,50.17822486,50.27979016,50.37779036,50.44945592,50.55268447,50.6958626,50.82728829,50.95702295,51.09198981,51.2371157,51.38855322,51.5577487,51.74416746,51.92479199,52.08139463,52.19742656,52.28436114,52.36598082,52.44619933,52.52907343,52.61801424,52.6741211,52.69040396,52.64754756,
Syrian Arab Republic,SYR,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.31793094,51.29387688,51.26466932,51.23576754,51.20862697,51.18381447,51.1591928,51.13064023,51.10080564,51.07524278,51.05177096,51.0337651,51.02089903,50.99350089,50.96719748,50.95727349,50.94804227,50.93845513,50.92518041,50.90655498,50.8852164,50.85906818,50.81545585,50.78265269,50.77392647,50.76671632,50.76028967,50.75255469,50.74359835,50.73396866,50.7235396,50.71094118,50.69809339,50.68619035,50.67166927,50.65870213,50.64884958,50.6383079,50.62750709,50.61497556,50.60028867,50.58598939,50.57267758,50.55920169,50.55005785,50.54512438,50.52934568,50.50295839,50.49158615,50.49035104,50.48462986,50.47836337,50.45548716,50.41412933,50.36604798,50.31765392,50.27073042,50.21428489,50.15842739,50.12342119,50.10286389,50.08888189,50.07233139,
Turks and Caicos Islands,TCA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,45.14632405,45.49333333,45.76602166,45.9886404,46.34881248,46.69026549,46.97452229,47.28011303,47.58292167,47.80151863,47.9435128,48.08429119,48.25305292,48.4838497,48.66378621,48.7831344,48.89022196,49.00508351,49.11392405,49.18166939,49.30244801,49.5664195,49.89826451,50.22836264,50.57822387,50.8405555,51.08151412,51.32692308,51.53476331,51.75915204,51.80630284,51.73168951,51.64438297,51.56158786,51.48590474,51.42043573,51.36024295,51.32303966,51.28487731,51.26779359,51.26973965,51.28715906,51.26225847,51.19370716,51.12160567,51.04813503,50.98694683,50.94411451,50.90438334,50.85196459,50.79055372,50.73663032,50.69043982,50.66380901,50.64456196,50.60758662,50.56999425,50.53960446,50.50497746,50.46193129,50.42235071,50.38125637,50.33805221,
Chad,TCD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.36883561,49.37274445,49.38016201,49.38834301,49.39474598,49.40054035,49.39623334,49.38289794,49.37322252,49.36622986,49.35902715,49.35316553,49.34825054,49.35133871,49.36405137,49.3783713,49.38442983,49.38225351,49.38153171,49.38359397,49.37278681,49.35919578,49.37527418,49.38766329,49.37242864,49.36460135,49.37520515,49.35193437,49.33938083,49.36752055,49.37103027,49.38739858,49.4320257,49.47040141,49.51296815,49.56656083,49.61734185,49.66123437,49.70338359,49.74449031,49.78234409,49.8189442,49.85762645,49.89667658,49.93246478,49.96533737,49.9950413,50.02060576,50.04452788,50.06807509,50.09071667,50.11028006,50.1273706,50.1417669,50.15340444,50.16254989,50.17340656,50.18423183,50.19093565,50.19463794,50.1963658,50.19592846,50.19378147,
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.85188075,50.81633778,50.78960442,50.77150704,50.75491123,50.73406674,50.71552717,50.70337151,50.69380578,50.68675076,50.68325439,50.68444485,50.68659231,50.68780487,50.68722631,50.67978037,50.66868482,50.65957996,50.6509638,50.63984007,50.63063509,50.62689325,50.62562389,50.62465839,50.62417676,50.62620022,50.63085191,50.63857062,50.64793715,50.65936095,50.67336294,50.68866931,50.70400101,50.71699913,50.7286294,50.74017985,50.75142885,50.76215057,50.77065085,50.77900538,50.79102604,50.80165323,50.80890378,50.81545547,50.82190483,50.82857427,50.8348677,50.84024071,50.84468002,50.84748994,50.84813737,50.84822283,50.84826804,50.84672297,50.84336475,50.83818077,50.83074693,50.81948345,50.80465847,50.78884088,50.76865148,50.74345615,50.71989276,
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,46.58366438,46.67316043,46.75764968,46.83858312,46.9120822,46.97591814,47.03364762,47.08303432,47.12682333,47.16644659,47.17095171,47.18728163,47.24987335,47.31329033,47.3755184,47.43369444,47.47389764,47.50607188,47.5411319,47.57095855,47.60386255,47.64229332,47.68260717,47.72433356,47.76405403,47.8017473,47.84026206,47.88042009,47.9184845,47.95585214,47.98868469,48.00792315,48.0157902,48.01195844,47.99921296,47.98032944,47.96202894,47.94757943,47.93577578,47.9239617,47.91552057,47.90426124,47.88755963,47.87016521,47.84994336,47.82803754,47.81131187,47.80472559,47.80865143,47.81935683,47.83862182,47.86265404,47.88775724,47.91429224,47.93960115,47.96128115,47.98087677,47.99970551,48.01833975,48.03344059,48.03855188,48.03632918,48.03941453,
Togo,TGO,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.30618088,49.30723832,49.31162305,49.31856277,49.32660218,49.33607852,49.3478739,49.3610142,49.37543071,49.39226196,49.40954763,49.42557177,49.44171375,49.45913876,49.47841826,49.50004244,49.52151462,49.54231426,49.56308012,49.58312208,49.60251717,49.61896738,49.63168254,49.64337059,49.65398652,49.66114273,49.66650869,49.67067023,49.67397671,49.67745467,49.6832387,49.69218451,49.70448483,49.71984056,49.73545012,49.74885304,49.76210575,49.77517937,49.78896207,49.80561597,49.82241538,49.83995494,49.85964316,49.87981002,49.90255548,49.92722701,49.95362804,49.98036391,50.0079711,50.03481999,50.06129928,50.08906938,50.11597984,50.14116489,50.16414478,50.18528136,50.20474188,50.22220751,50.23676227,50.24830482,50.2578951,50.26447602,50.26981933,
Thailand,THA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.08948894,50.09380122,50.09996752,50.10902956,50.11992074,50.13145651,50.14283136,50.15449914,50.16684682,50.17811959,50.18702087,50.19372828,50.19862356,50.20136053,50.20152522,50.19936091,50.19511425,50.18857804,50.1789075,50.16584752,50.14996911,50.13308496,50.11810398,50.105985,50.09511506,50.08492944,50.07593987,50.06864722,50.0611719,50.05159229,50.00122763,49.92843209,49.85494482,49.76634103,49.67587107,49.59564044,49.52334201,49.44531735,49.37323485,49.31102621,49.26923208,49.24964994,49.23621879,49.2223747,49.2078399,49.19199026,49.17445353,49.15608051,49.13637649,49.11566629,49.08617543,49.04817507,49.00989448,48.97068498,48.93009232,48.88792772,48.84221951,48.794102,48.74517281,48.6951021,48.64518223,48.59423744,48.54607785,
Tajikistan,TJK,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.91636554,48.95739452,48.9987019,49.03933018,49.07935063,49.1193104,49.15756195,49.1935974,49.23030493,49.26644583,49.30132418,49.33652758,49.37224509,49.41096639,49.45244745,49.49454715,49.53709764,49.57882911,49.61989087,49.65883334,49.69612935,49.73292043,49.76856245,49.80272643,49.83482728,49.7429729,49.52669508,49.30300328,49.091082,49.02570735,49.10274536,49.18489011,49.22773349,49.20474742,49.19190978,49.23676167,49.28918417,49.28636574,49.21957087,49.12455076,49.09288987,49.15836169,49.24166374,49.32328132,49.40466423,49.48708679,49.5718051,49.65847016,49.7477892,49.83853726,49.92264929,49.99493244,50.05909721,50.1165596,50.16511441,50.20499027,50.23746985,50.26349711,50.28550201,50.30412864,50.31315993,50.31908508,50.32491904,
Turkmenistan,TKM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.78187475,48.7946537,48.81062493,48.82894324,48.84861929,48.86908668,48.8901728,48.91091484,48.93400835,48.95985477,48.98625077,49.01498564,49.04499878,49.07507261,49.10619784,49.13637875,49.16883979,49.20457507,49.23958131,49.27361659,49.27135149,49.23257734,49.18974628,49.14249618,49.09168244,49.03675428,48.97779981,48.91612042,48.84783737,48.84686534,48.91174799,48.96982612,49.02239194,49.06927553,49.11001281,49.14296828,49.16840905,49.18939829,49.20858929,49.22530798,49.23961488,49.25360737,49.26752002,49.2796998,49.28961665,49.30048969,49.31198425,49.32336881,49.33819705,49.35642199,49.37638217,49.39761913,49.42079425,49.44428108,49.46388513,49.48010303,49.49669945,49.51191973,49.52274221,49.52944099,49.53504058,49.53959055,49.54087924,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.1010663,50.08607389,50.07209785,50.05950332,50.04771412,50.03614975,50.0251982,50.01492975,50.00458048,49.99419143,49.98451225,49.96691966,49.94203501,49.91838701,49.89510946,49.87282167,49.8505654,49.8311426,49.81474101,49.79753106,49.78102278,49.76492942,49.74788076,49.73180337,49.71718997,49.70386604,49.69146517,49.67890151,49.66667128,49.65413359,49.64089839,49.62684338,49.61261985,49.59925308,49.58875424,49.57976359,49.56980234,49.55971127,49.5498814,49.54002586,49.52778834,49.51549503,49.504304,49.49305957,49.48242071,49.4722703,49.46262683,49.45307313,49.44058807,49.42572513,49.41244874,49.40141024,49.39106112,49.38073778,49.37193738,49.3635083,49.35412185,49.34440646,49.33480451,49.32311071,49.30260202,49.27425247,49.25200805,
Timor-Leste,TLS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.2944045,50.27427721,50.25572908,50.23813063,50.22138255,50.2064133,50.19324018,50.1816195,50.17085976,50.16095781,50.15170905,50.14318569,50.13571098,50.12952991,50.12283104,50.22861866,50.45140654,50.68269746,50.91743923,51.15318124,51.35856025,51.41840585,51.38174846,51.3761828,51.39765823,51.44177837,51.50349298,51.57779027,51.66101648,51.82828986,52.08018404,52.1541956,52.05236664,51.95848985,51.87228586,51.79181325,51.71526906,51.64079536,51.5680803,51.48508797,51.40010929,51.34260768,51.30397883,51.26796522,51.24245631,51.23917661,51.24949224,51.26324113,51.27929317,51.29812114,51.2949179,51.24081741,51.16421547,51.09443806,51.03086519,50.99994775,50.99864278,50.99832292,50.99857748,50.99918934,50.9980423,50.99376051,50.99224929,
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.51826588,50.530529,50.55257053,50.57579046,50.60331884,50.63440461,50.65063675,50.65173084,50.6522603,50.65087763,50.64757907,50.64287596,50.63469559,50.62058051,50.60715459,50.60051162,50.59124962,50.58683278,50.59235105,50.59632767,50.59550902,50.63397381,50.65734281,50.63258413,50.6148048,50.59919816,50.57829955,50.55572417,50.5379602,50.5275773,50.52598027,50.52640128,50.52906103,50.53436571,50.53810471,50.53904024,50.54624391,50.56012975,50.56504867,50.56125433,50.55373313,50.54330679,50.53573744,50.53754711,50.54408563,50.54749748,50.55093998,50.55183775,50.54972672,50.54901748,50.54991284,50.55301299,50.55097925,50.54819982,50.55046912,50.54673698,50.53577364,50.5226178,50.50882521,50.49541508,50.48310034,50.47051705,50.45662868,
Tonga,TON,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.2606039,51.3092476,51.35737099,51.39772062,51.43889654,51.47903097,51.52267088,51.53257877,51.49466619,51.45005118,51.40719671,51.36512559,51.31895827,51.27192063,51.25262208,51.25752859,51.2594684,51.21913049,51.14676754,51.07558079,51.00612152,50.93447329,50.86092169,50.78211196,50.70396405,50.62902478,50.55831393,50.53803187,50.56514769,50.60022972,50.64369423,50.69285931,50.74551682,50.7960439,50.83474547,50.86369865,50.89575328,50.89312325,50.86389785,50.84132494,50.81917683,50.79643445,50.78031675,50.77387223,50.7664039,50.7587591,50.75148319,50.68830998,50.56390977,50.4470619,50.35247665,50.25601472,50.15906681,50.05836267,49.95685855,49.86242249,49.77343033,49.69216905,49.61388493,49.54121447,49.49265586,49.46376525,49.45628778,
South Asia (IDA & IBRD),TSA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.81941768,51.82021101,51.82091606,51.82172672,51.82241724,51.82250933,51.82226197,51.82167144,51.82123784,51.82163649,51.82432457,51.80681138,51.78959397,51.79378327,51.79813292,51.79918315,51.79587315,51.79080926,51.7832695,51.77230693,51.75915972,51.74631522,51.73316712,51.71893004,51.70368366,51.68734341,51.6719686,51.65788007,51.64373217,51.62963634,51.61735946,51.60758363,51.59885143,51.5922186,51.5895447,51.58962612,51.59118203,51.59269316,51.59310628,51.59280278,51.59149175,51.5872552,51.57878345,51.56752418,51.55473054,51.53942997,51.51897047,51.49598883,51.47051236,51.4447456,51.42296467,51.40234115,51.38248232,51.36353866,51.34643181,51.32291858,51.29295647,51.26677724,51.24331971,51.22008979,51.19810691,51.17640687,51.15337551,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.70094481,49.69388325,49.68847691,49.68547682,49.68202517,49.67900631,49.67708107,49.6743606,49.67104518,49.66872218,49.66585586,49.67203263,49.68688467,49.70341252,49.7233326,49.74269129,49.756062,49.7659063,49.77017151,49.77344503,49.80249611,49.81142342,49.7770804,49.72745805,49.66744046,49.60078783,49.56998306,49.57961331,49.58158631,49.58449507,49.59238179,49.59977652,49.59044004,49.56563937,49.54494968,49.52460919,49.50119831,49.49334305,49.50012894,49.50611782,49.51760829,49.53225752,49.54824887,49.567185,49.58632688,49.60397887,49.62214798,49.64115318,49.65854552,49.67328234,49.68771391,49.70234829,49.7161867,49.73022057,49.74535525,49.7659982,49.77900676,49.78628167,49.79760588,49.80729294,49.8161715,49.82328493,49.82981194,
